T24964;01/07/2022;15:15:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tarefas Código do Atendimento;Data Inicio Execucao Atividade Gerada Pelo Sistema;Hora Inicio Execucao Atividade Gerada Pelo Sistema;Hora Fim Execucao Atividade Gerada Pelo Sistema;Execução de Atendimentos GPS Coletado;Execução de Atendimentos Latitude;Execução de Atendimentos Longitude;Cliente GPS Coletado;Entregador Nome;Seção Descrição;Codigo_de_registro;Disciplina;CONCESSIONARIA__TRECHO;Concessionaria;Trecho;PISTA;SENTIDO_;km_000000_ou_000000_ao_000000;LOCAL;Coordenada_;ELEMENTO;DESCREVA_O_ELEMENTO;OCORRENCIA;OUTRAS_OCORRENCIAS;OBSERVACAO;AUDIO;RETORNO_A_OCORRENCIA;MES;A_OCORRENCIA_FOI_ATENDIDA_;Imagem_1;Imagem_2;Imagem_3;Imagem_4;Imagem_5;Imagem_6;Imagem_7;Imagem_8;Imagem_9;Imagem_10;Imagem_11;Imagem_12;ESTADO_GERAL;TEMPO_DE_FILA_APROXIMADO;Deseja_caracterizar_esse_registro_como_uma_ocorrencia_relevante;NOME_DA_OBRA;PERCENTUAL_MENSAL_DE_EXECUCAO_FISICA_;PERCENTUAL_ACUMULADO_DE_EXECUCAO_FISICA_;CUMPRIMENTO_DO_PLANO_DE_TRABALHO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PROJETO_EXECUTIVO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PER;SINALIZACAO_DE_OBRA;ATRASOS;OBRA_CONCLUIDA;COMPRIMENTO_APROXIMADO_DA_FILA_m;COORDENADA_FINAL
310886410;25/05/2022;15:06:15;15:07:58;-28.7541233333333359 -49.2743183333333334;-287.541.233.333.333.000;-492.743.183.333.333.000;0 0;500 - SC2;REGISTRO;310654591;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;378+800;;-28.75424666666667,-49.27469166666666;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478686&token=18c885e5e73e7f37be27bf8b11b07d8d;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
310886412;25/05/2022;15:15:15;15:15:56;-28.706543333333336 -49.204416666666674;-28.706.543.333.333.300;-49.204.416.666.666.600;0 0;500 - SC2;REGISTRO;310654591;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;370+000;;-28.71033333333333,-49.211726666666664;FRENTE DE CONSERVAÇÃO;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478689&token=950c0e8dd1209da73e6ddb149a90919d;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
310886368;25/05/2022;15:21:21;15:22:53;-28.6821699999999957 -49.1455116666666711;-286.821.699.999.999.000;-491.455.116.666.666.000;0 0;500 - SC2;REGISTRO;310654592;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;363+600;;-28.682183333333334,-49.14554;FAIXA DE DOMÍNIO;;;;Acúmulo de material orgânico dentro da faixa de domínio.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478706&token=976aaf0555025db0173b35f3c04bd4ea;https://picviewer.umov.me/Pic/GetImage?id=397478712&token=4b1ec393e497a5ded38d87bb4c8ea1e0;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886413;25/05/2022;15:26:45;15:28:03;-28.6630266666666635 -49.1128599999999977;-286.630.266.666.666.000;-491.128.599.999.999.000;0 0;500 - SC2;REGISTRO;310654591;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;359+500;;-28.661853333333337,-49.11443333333333;OUTRO;sinalização;;;Trocar para sinalização com fixação deficiente.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478722&token=6a1db0e47722e878c27c95e409a0dbd5;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886411;25/05/2022;15:30:42;15:31:48;-28.6382133333333364 -49.0976599999999976;-286.382.133.333.333.000;-490.976.599.999.999.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;356+300 ao 356+200;;-28.64061333333333,-49.09897833333333;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478727&token=318d9c6fa4aca4b3dc02e059f0566e52;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886416;25/05/2022;15:33:20;15:34:28;-28.6241299999999974 -49.0784333333333365;-286.241.299.999.999.000;-490.784.333.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;353+900 ao 353+800;;-28.62416166666667,-49.07845166666666;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478760&token=98befb46afcf313386158fe993623b08;https://picviewer.umov.me/Pic/GetImage?id=397478761&token=ea6406854965978ee28683259fc2a351;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886417;25/05/2022;15:35:26;15:36:42;-28.6122200000000007 -49.0665350000000089;-286.122.200.000.000.000;-490.665.350.000.000.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;352+100 ao 351+950;;-28.612239999999996,-49.06655166666666;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?Fraca / Desgastada?;;Desgaste de sinalização R02 ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478772&token=e94ca644cd32c1f3c5f6cb78b698b9d8;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886418;25/05/2022;15:38:01;15:39:34;-28.6120599999999961 -49.0663666666666671;-286.120.599.999.999.000;-490.663.666.666.666.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;349+940 ao 349+800;;-28.612059999999996,-49.06636666666667;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?Fraca / Desgastada?;;Desgaste de sinalização R02 e ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478777&token=34e14997a1785d67f1bfa31bf7b62e66;https://picviewer.umov.me/Pic/GetImage?id=397478793&token=1d282dfbe91bbe692125d1e494a9a454;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886419;25/05/2022;15:41:08;15:42:24;-28.5762266666666704 -49.0524183333333283;-285.762.266.666.666.000;-490.524.183.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;347+100 ao 346+940;;-28.57698833333333,-49.05215166666667;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478796&token=5032aafa155f4215b2cb93587ac3d801;https://picviewer.umov.me/Pic/GetImage?id=397478801&token=6be41e21d55e73c156ac2639e2a7054e;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886407;25/05/2022;15:46:59;15:48:09;-28.5253933333333336 -49.0558750000000003;-285.253.933.333.333.000;-490.558.750.000.000.000;0 0;500 - SC2;REGISTRO;310654598;PAVIMENTAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;3t 41+500;Via marginal;-28.530193333333333,-49.05514333333334;PISTA - PAVIMENTO FLEXÍVEL;;Panela / Buraco?;;. LOCAL: Via marginal;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478824&token=095447e1dcb70788a785a0528ba37653;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886420;25/05/2022;15:48:18;15:49:17;-28.5213283333333329 -49.0544366666666676;-285.213.283.333.333.000;-490.544.366.666.666.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;341+000 ao 340+940;;-28.521325,-49.054428333333334;SINALIZAÇÃO VERTICAL - PLACAS;;Ausente?Quebrada?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478829&token=b2be5021dafa1b1b091e1514bdb00ece;https://picviewer.umov.me/Pic/GetImage?id=397478830&token=5d7e64161e601fc5169c7d588f62e069;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886409;25/05/2022;15:51:08;15:51:47;-28.5074333333333314 -49.0492233333333374;-285.074.333.333.333.000;-490.492.233.333.333.000;0 0;500 - SC2;REGISTRO;308202292;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;339+300;;-28.507561666666668,-49.049396666666674;BUEIRO;;Dispositivo de concreto danificado?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478833&token=297d3572946b1762f59c4c2576d7e255;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886422;25/05/2022;16:03:00;16:04:17;-28.4545800000000035 -48.9785933333333432;-284.545.800.000.000.000;-489.785.933.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;329+580 ao 329+380;;-28.454625000000004,-48.97872166666666;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478866&token=4540e4dc2824c3b04577b2744ea17cbc;https://picviewer.umov.me/Pic/GetImage?id=397478883&token=cb2c811aacacba1b33a5bdc33e4bad94;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886423;25/05/2022;16:08:08;16:09:15;-28.4294683333333289 -48.9506233333333327;-284.294.683.333.333.000;-489.506.233.333.333.000;0 0;500 - SC2;REGISTRO;308202292;DRENAGEM OAC;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;325+500;;-28.42953,-48.95067000000001;SARJETA-CANALETA-VALETA;;Acúmulo de vegetação?Obstruído?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478925&token=b4cf9118f87a3b20c317b07f5b28f04c;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886425;25/05/2022;16:10:28;16:11:47;-28.4244849999999971 -48.9376300000000057;-284.244.849.999.999.000;-489.376.300.000.000.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;324+150 ao 323+960;;-28.424545,-48.938365000000005;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478926&token=e010820d847372b5ef7a95501d307138;https://picviewer.umov.me/Pic/GetImage?id=397478930&token=32778680e504358462265e381d37fa75;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886421;25/05/2022;16:17:44;16:19:43;-28.430256666666665 -48.8719466666666591;-28.430.256.666.666.600;-488.719.466.666.666.000;0 0;500 - SC2;REGISTRO;310654598;PAVIMENTAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;317+460;Via marginal;-28.430255000000002,-48.871939999999995;PISTA - PAVIMENTO FLEXÍVEL;;Afundamento local?;;. LOCAL: Via marginal;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478945&token=41ddafd14e1f62d65280b7aa001818cd;https://picviewer.umov.me/Pic/GetImage?id=397478949&token=450588eccbe628515f3680bc677041fe;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886414;25/05/2022;16:34:42;16:35:16;-28.3815216666666643 -48.7681666666666658;-283.815.216.666.666.000;-487.681.666.666.666.000;0 0;500 - SC2;REGISTRO;310654592;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;303+000;;-28.38382166666667,-48.77021500000001;OBRA DE TERCEIROS;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478950&token=637deec0b6f9b9b4b070ebb1e201d3e2;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886427;25/05/2022;16:55:06;16:56:49;-28.210795000000001 -48.6991366666666607;-28.210.795.000.000.000;-486.991.366.666.666.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;281+900;;-28.212198333333337,-48.69928;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;Desgaste de sinalização R02.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478952&token=86055e19c7772c86a1efbe60668a3fb2;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886430;25/05/2022;17:06:22;17:07:51;-28.0947883333333337 -48.7084933333333368;-280.947.883.333.333.000;-487.084.933.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;268+600 ao 268+400;;-28.095100000000002,-48.707658333333335;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478959&token=811cb171f68315cc242ed843f4853218;https://picviewer.umov.me/Pic/GetImage?id=397478970&token=9fc42a8532bbb52b0949f09d896dc1df;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886431;25/05/2022;17:10:16;17:11:48;-28.062974999999998 -48.7158833333333376;-28.062.974.999.999.900;-487.158.833.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;264+960 ao 264+820;;-28.063013333333334,-48.71585666666667;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;Desgaste de sinalização R02 e ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478972&token=64eea022775813559f251e5eddce05f1;https://picviewer.umov.me/Pic/GetImage?id=397478975&token=d9fa6996fbafe6e6920a89e7d4ef32b3;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886432;25/05/2022;17:12:31;17:13:48;-28.0476766666666677 -48.7150166666666635;-280.476.766.666.666.000;-487.150.166.666.666.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;263+240 ao 263+120;;-28.047694999999997,-48.71501333333334;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478981&token=2b1417a0568c0773bfde68fdfca5e2a0;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886433;25/05/2022;17:19:10;17:20:31;-27.9791733333333319 -48.679201666666664;-279.791.733.333.333.000;-48.679.201.666.666.600;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;254+400 ao 254+300;;-27.979176666666664,-48.679136666666665;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478982&token=13e0a79b3f9ecc18a86048f8c338b4b8;https://picviewer.umov.me/Pic/GetImage?id=397478988&token=1aa75caa86734dbc2c4e7859ad5cfa98;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886434;25/05/2022;17:21:52;17:22:39;-27.9593233333333337 -48.6782233333333352;-279.593.233.333.333.000;-486.782.233.333.333.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;252+120 ao 252+000;;-27.95931666666667,-48.67821000000001;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478990&token=12469470eab9e18472bf4a8f5a903828;https://picviewer.umov.me/Pic/GetImage?id=397478991&token=1b56e77508620e5aced6c6bb95965720;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310886435;25/05/2022;17:23:49;17:25:03;-27.9453116666666652 -48.6690350000000009;-279.453.116.666.666.000;-486.690.350.000.000.000;0 0;500 - SC2;REGISTRO;309500202;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;250+300 ao 250+180;;-27.94531833333333,-48.66903833333334;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?;;Ausência de sinalização R02 e setas MOF.;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478992&token=bd4896f0aeb60e0cd485408440d14f7c;https://picviewer.umov.me/Pic/GetImage?id=397478998&token=e1541358ce7adde2d022acded81ff693;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310764303;25/05/2022;09:38:11;09:40:43;-26.6218097 -48.7168305000000004;-266.218.097;-487.168.305.000.000.000;0 0;500 - SC1;REGISTRO;310764303;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;082+950;Via marginal;-26.6218249,-48.7168396;PISTA - PAVIMENTO FLEXÍVEL;;;coberta por terra/suja;sinalização horizontal . LOCAL: Via marginal;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478224&token=23b039ee7712f6c2bce16e63256db563;https://picviewer.umov.me/Pic/GetImage?id=397478239&token=a856e0d2b0ca403b2e63e10dbd042942;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310764294;25/05/2022;09:42:04;09:43:08;-26.6258958999999997 -48.7116878;-266.258.958.999.999.000;-487.116.878;0 0;500 - SC1;REGISTRO;310764294;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;083+900;;-26.6258516,-48.7115795;OUTRO;guarda corpo de passeio;;amassado;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478264&token=0da4f2df0780de621c99633c01424ab0;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310764305;25/05/2022;09:43:19;09:48:58;-26.6263030000000001 -48.711144400000002;-266.263.030.000.000.000;-48.711.144.400.000.000;0 0;500 - SC1;REGISTRO;310764305;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;083+950 ao 085+000;;-26.6262458,-48.7112212;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478281&token=1b7afc6e7f46bbd2ffc9884eb168c558;https://picviewer.umov.me/Pic/GetImage?id=397478291&token=6c1b7367d5389ecb7ddb60c94226e239;https://picviewer.umov.me/Pic/GetImage?id=397478292&token=634050eaac10088e2fe96def783005a6;https://picviewer.umov.me/Pic/GetImage?id=397478296&token=691174b7d10ab6bc826773b9976dc24e;https://picviewer.umov.me/Pic/GetImage?id=397478297&token=2116f5e241e51f55cb92431c7b7ed157;https://picviewer.umov.me/Pic/GetImage?id=397478299&token=2fcb27376e1821370d4d3fe723e19518;https://picviewer.umov.me/Pic/GetImage?id=397478301&token=6fb47461623180eb803a5779e5ecfea9;https://picviewer.umov.me/Pic/GetImage?id=397478304&token=c7c91c1cf017a1953388ef4f7bb4fc4f;https://picviewer.umov.me/Pic/GetImage?id=397478305&token=230fc9a1e8ca9a0336672f933061d00b;https://picviewer.umov.me/Pic/GetImage?id=397478309&token=06d1f1a168267ba17955adea0991071b;https://picviewer.umov.me/Pic/GetImage?id=397478311&token=70438f315be98b223dd813aef0921846;;RUIM;;NÃO;;;;;;;;;;;
310893027;25/05/2022;09:49:15;09:51:56;-26.6322772999999984 -48.7031834000000003;-266.322.772.999.999.000;-487.031.834.000.000.000;0 0;500 - SC1;REGISTRO;310764305;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;085+000 ao 086+000;;-26.6320502,-48.7035138;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478314&token=54573b160e0f7214565fa19cc32b5606;https://picviewer.umov.me/Pic/GetImage?id=397478316&token=9b6d34bfa038c3519b81981b94d391ab;https://picviewer.umov.me/Pic/GetImage?id=397478318&token=2df8ae62ca33813539ed073045ee2a38;https://picviewer.umov.me/Pic/GetImage?id=397478319&token=a415583b0d8135fdca57731542bd3e09;https://picviewer.umov.me/Pic/GetImage?id=397478322&token=e5d5246382faeda5558021f7a13517ae;https://picviewer.umov.me/Pic/GetImage?id=397478323&token=8e1aff3df2781edd0ad856bff9a41746;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310893029;25/05/2022;09:51:59;09:52:54;-26.6368647000000003 -48.6970333000000011;-266.368.647.000.000.000;-486.970.333.000.000.000;0 0;500 - SC1;REGISTRO;310764305;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;086+000;Lado direito;-26.636862,-48.6970362;SINALIZAÇÃO VERTICAL - PLACAS;;Ausente?;via marginal;placa de dê a preferência ausente . LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478324&token=9d88b902f5c686fed1e84066a0154236;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
310893030;25/05/2022;09:53:56;10:00:16;-26.6391647999999996 -48.6930359999999993;-266.391.647.999.999.000;-486.930.359.999.999.000;0 0;500 - SC1;REGISTRO;310764305;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;086+500;;-26.6391648,-48.693036;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?Fraca / Desgastada?Suja?;;Passagem Inferior;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478337&token=6a32e3fa3a9b6297ef278bbb29f5abde;https://picviewer.umov.me/Pic/GetImage?id=397478341&token=069aec1b794f7b7f16705549bc227d7c;https://picviewer.umov.me/Pic/GetImage?id=397478342&token=a85d044748808e0c4efe934a244b1ec6;https://picviewer.umov.me/Pic/GetImage?id=397478344&token=515887b8c1887569714baf333e92703a;https://picviewer.umov.me/Pic/GetImage?id=397478345&token=1d64466c339a335c2506ce08f2ff45b8;https://picviewer.umov.me/Pic/GetImage?id=397478346&token=2fc8120be2ec3d0cb01c2d91b92b0318;https://picviewer.umov.me/Pic/GetImage?id=397478347&token=54519e068cdf8b73712009104cb83f66;https://picviewer.umov.me/Pic/GetImage?id=397478349&token=6a2990b74f52bdefae335aac7c7167f9;;;;;RUIM;;NÃO;;;;;;;;;;;
310893014;25/05/2022;10:00:19;10:05:24;-26.6384882000000012 -48.6948148000000032;-266.384.882.000.000.000;-486.948.148.000.000.000;0 0;500 - SC1;REGISTRO;310764303;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;086+500;;-26.6384882,-48.6948148;PISTA - PAVIMENTO FLEXÍVEL;;Afundamento local?Escorregamento de massa asfáltica?Panela / Buraco?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478351&token=bc150f89da9f067f7912784661ba07f5;https://picviewer.umov.me/Pic/GetImage?id=397478352&token=70e808913a6a80f67ce3566290cb5313;https://picviewer.umov.me/Pic/GetImage?id=397478355&token=5339fe6cc79e7dc89750b372fe486df5;https://picviewer.umov.me/Pic/GetImage?id=397478356&token=34bb74d4a28359a1d356b4af32fae68a;https://picviewer.umov.me/Pic/GetImage?id=397478358&token=6c20e22041d6482277716e40a14a2814;https://picviewer.umov.me/Pic/GetImage?id=397478359&token=7e6f8c987ff664ca2c61115b7ab97ad1;https://picviewer.umov.me/Pic/GetImage?id=397478361&token=df151592d176f4636258acc1145f962d;https://picviewer.umov.me/Pic/GetImage?id=397478362&token=55567176a92e2ea07f94ade73be7e8cb;https://picviewer.umov.me/Pic/GetImage?id=397478363&token=271c27cce5452b1415099f07912048a8;;;;RUIM;;NÃO;;;;;;;;;;;-26.6392137,-48.6938545
308409929;25/05/2022;10:05:27;10:07:27;-26.6392828000000002 -48.6938037999999978;-266.392.828.000.000.000;-486.938.037.999.999.000;0 0;500 - SC1;REGISTRO;308409929;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;086+500;;-26.6392137,-48.6938545;VEGETAÇÃO - FAIXA DE DOMÍNIO;;Material resultante de poda abandonado?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478366&token=e77784775b1d51a0619e7d018935e249;https://picviewer.umov.me/Pic/GetImage?id=397478367&token=03497ab65aeafbcdb245beccf2912274;https://picviewer.umov.me/Pic/GetImage?id=397478370&token=7123c7df6f17395c045598a9e6821b59;https://picviewer.umov.me/Pic/GetImage?id=397478376&token=f1ddffbb028443f4e04f9309de836f62;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
308409916;25/05/2022;10:07:37;10:09:50;-26.6392203999999992 -48.6935252999999975;-266.392.203.999.999.000;-486.935.252.999.999.000;0 0;500 - SC1;REGISTRO;308409916;DRENAGEM OAC;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;086+500;;-26.6392204,-48.6935253;BUEIRO;;Sem tampa?;;Passagem inferior;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=397478385&token=d350ae1910e7bbf8140059eafe4bca5b;https://picviewer.umov.me/Pic/GetImage?id=397478388&token=49f44717be17908ce135afe1951bb4bd;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
